matrl_id,host_nums,type,month
167,60.0,10,201904
222,25.0,33,201904
1014,28.0,35,201904
660,2.0,08,201904
898,3.0,19,201904
755,2.0,09,201904
398,0.0,07,201904
327,5802.0,02,201912
810,3814.0,05,201912
912,15110.0,01,201912
165,23574.0,01,201912
127,440.0,07,201912
450,440.0,07,201912
279,336.0,07,201912
427,105.0,33,201912
738,36.0,08,201912
863,70.0,10,201912
575,5.0,36,201912
15,43.0,34,201912
340,9.0,03,201912
503,1.0,33,201912
405,3497.0,02,201909
227,6372.0,02,201909
446,5600.0,01,201909
1121,7538.0,01,201909
1113,23161.0,01,201909
391,22887.0,01,201909
181,14212.0,01,201909
464,4057.0,03,201909
174,15.0,33,201909
775,280.0,07,201909
521,86.0,07,201909
638,61.0,08,201909
142,5.0,10,201909
869,10.0,10,201909
295,47.0,01,201909
167,60.0,10,201909
503,11.0,07,201909
122,2.0,09,201909
634,2.0,08,201909
602,5.0,34,201909
951,0.0,02,201909
457,3609.0,05,201809
139,3315.0,05,201809
276,4046.0,05,201809
189,9002.0,01,201809
405,16568.0,01,201809
662,941.0,01,201809
612,3677.0,04,201809
493,785.0,04,201809
210,2025.0,01,201809
136,64.0,10,201809
182,16.0,07,201809
1069,34.0,08,201809
438,2.0,A7,201809
587,24.0,35,201809
569,12.0,07,201809
1169,7.0,32,201809
954,6.0,02,201809
613,3.0,36,201809
1165,3.0,36,201809
1003,5849.0,02,202006
45,352.0,08,202006
518,7166.0,01,202006
157,6689.0,01,202006
1095,107.0,33,202006
776,259.0,07,202006
180,63.0,07,202006
284,119.0,07,202006
984,145.0,07,202006
361,111.0,34,202006
649,2.0,09,202006
1033,2.0,09,202006
410,70.0,10,202006
582,65.0,10,202006
319,27.0,32,202006
1045,96.0,07,202006
806,1995.0,02,201901
356,2022.0,02,201901
278,6723.0,01,201901
414,396.0,01,201901
415,524.0,01,201901
646,10818.0,03,201901
218,425.0,07,201901
928,4.0,07,201901
765,141.0,07,201901
10,65.0,10,201901
389,60.0,10,201901
612,70.0,10,201901
850,20.0,33,201901
555,112.0,07,201901
671,3.0,36,201901
26,3.0,A7,201901
642,2.0,09,201901
492,5558.0,02,201904
1062,6719.0,02,201904
152,80.0,02,201904
38,4072.0,05,201904
935,21979.0,01,201904
776,6514.0,01,201904
1047,1763.0,01,201904
580,23270.0,04,201904
256,4.0,A7,201904
654,79.0,07,201904
940,41.0,07,201904
795,66.0,07,201904
890,6.0,07,201904
1164,25.0,33,201904
696,0.0,04,201904
193,1.0,05,201904
269,1.0,05,201904
91,3726.0,05,201909
240,4134.0,05,201909
432,6380.0,01,201909
423,2602.0,01,201909
852,11327.0,03,201909
580,25766.0,04,201909
480,101.0,34,201909
1059,36.0,33,201909
797,48.0,34,201909
361,3.0,19,201909
1132,31.0,33,201909
688,4.0,36,201909
473,6615.0,02,202001
201,17229.0,01,202001
566,12286.0,01,202001
225,12507.0,03,202001
474,8276.0,03,202001
256,12.0,A7,202001
853,70.0,10,202001
991,70.0,10,202001
432,26.0,33,202001
349,2.0,09,202001
880,2.0,09,202001
1075,3.0,34,202001
971,23.0,01,202001
476,0.0,A7,202001
128,44.0,05,201908
518,7159.0,01,201908
649,23099.0,01,201908
585,3496.0,01,201908
727,11970.0,03,201908
65,123.0,07,201908
751,434.0,07,201908
238,63.0,07,201908
284,118.0,07,201908
506,101.0,33,201908
819,70.0,10,201908
45,3.0,19,201908
122,29.0,35,201908
1020,29.0,35,201908
323,29.0,35,201908
129,8.0,A7,201908
127,4.0,36,201908
541,5.0,36,201908
1003,4.0,36,201908
186,1.0,33,201908
544,0.0,A7,201908
1153,0.0,A7,201908
1074,0.0,33,201908
1119,2.0,09,201908
101,2.0,09,201908
468,48967.0,04,201910
806,2120.0,02,201910
453,3755.0,05,201910
913,23358.0,01,201910
678,15290.0,01,201910
56,12400.0,01,201910
243,2697.0,01,201910
253,11982.0,03,201910
94,11982.0,03,201910
957,436.0,07,201910
623,161.0,07,201910
922,65.0,10,201910
779,101.0,33,201910
259,85.0,33,201910
460,84.0,33,201910
437,102.0,34,201910
286,0.0,A7,201910
737,3.0,36,201910
1199,1.0,36,201910
561,5721.0,02,201807
678,14429.0,01,201807
96,533.0,01,201807
908,638.0,01,201807
1130,9406.0,03,201807
1118,2212.0,03,201807
623,2309.0,03,201807
918,22.0,05,201807
102,68.0,34,201807
968,68.0,10,201807
949,68.0,10,201807
863,420.0,07,201807
831,23.0,35,201807
506,23.0,35,201807
738,42.0,33,201807
304,10.0,35,201807
327,15.0,33,201807
919,24.0,08,201807
395,2.0,09,201807
10,5878.0,02,202005
1021,4015.0,05,202005
717,17488.0,01,202005
673,8237.0,01,202005
984,145.0,07,202005
588,70.0,10,202005
236,70.0,10,202005
796,216.0,08,202005
199,59.0,33,202005
984,0.0,08,202005
225,5.0,36,202005
754,36.0,05,202005
1,29.0,35,202005
307,1.0,A7,202005
243,2.0,08,202005
896,2.0,09,202005
535,3.0,19,202005
1037,2414.0,02,201901
1119,21024.0,01,201901
1130,9845.0,03,201901
353,10819.0,03,201901
796,6493.0,03,201901
783,2285.0,01,201901
476,92.0,33,201901
1157,142.0,07,201901
961,361.0,07,201901
1152,3.0,36,201901
776,20.0,33,201901
570,2.0,09,201901
544,8.0,33,201901
444,14.0,33,201901
612,16.0,32,201901
259,14.0,02,201901
502,8.0,07,201901
169,1.0,33,201901
139,3095.0,05,201803
1144,19933.0,01,201803
1045,3915.0,01,201803
641,7142.0,01,201803
733,1507.0,01,201803
896,47.0,33,201803
129,49.0,33,201803
227,49.0,33,201803
326,42.0,33,201803
492,62.0,34,201803
436,99.0,07,201803
136,60.0,10,201803
541,19.0,35,201803
532,17.0,35,201803
492,12.0,32,201803
521,71.0,07,201803
1063,0.0,A7,201803
156,5.0,10,201803
1111,5.0,10,201803
679,32.0,08,201803
918,1.0,35,201803
955,0.0,32,201803
83,2.0,04,201803
334,5995.0,02,202002
671,24046.0,01,202002
1054,24046.0,01,202002
847,15016.0,01,202002
1165,24030.0,01,202002
361,12541.0,03,202002
1052,432.0,07,202002
506,70.0,10,202002
316,1.0,33,202002
509,44.0,32,202002
333,27.0,07,202002
327,4.0,36,202002
864,2.0,09,202002
1019,1.0,32,202002
393,978.0,05,201902
66,2507.0,01,201902
1062,43682.0,04,201902
843,43682.0,04,201902
859,971.0,01,201902
575,426.0,07,201902
152,360.0,07,201902
1010,319.0,07,201902
17,113.0,07,201902
39,367.0,05,201902
887,92.0,33,201902
515,92.0,33,201902
938,26.0,32,201902
427,26.0,32,201902
1119,26.0,32,201902
737,2.0,09,201902
888,1.0,36,201902
62,318.0,08,201904
696,212.0,08,201904
539,3554.0,05,201904
939,1920.0,05,201904
700,17079.0,01,201904
618,3706.0,01,201904
906,1637.0,01,201904
295,47.0,01,201904
1020,430.0,07,201904
369,24.0,04,201904
905,45.0,33,201904
263,46.0,33,201904
61,2.0,09,201904
452,0.0,A7,201904
300,7.0,10,201904
162,0.0,33,201904
629,30690.0,04,201807
5,949.0,05,201807
846,10380.0,03,201807
587,10303.0,03,201807
353,10380.0,03,201807
607,9458.0,03,201807
169,4080.0,03,201807
83,2340.0,03,201807
473,80.0,33,201807
1132,21.0,33,201807
62,23.0,35,201807
1020,23.0,35,201807
38,4252.0,05,201908
65,15039.0,01,201908
638,2680.0,03,201908
602,10464.0,04,201908
327,19.0,33,201908
1160,12.0,35,201908
886,230.0,07,201908
1073,35.0,07,201908
878,31.0,10,201908
519,21.0,10,201908
933,46.0,33,201908
1055,8.0,A7,201908
754,5.0,10,201908
45,5.0,36,201908
1011,5.0,10,201908
928,0.0,08,201908
101,5499.0,02,201801
549,278.0,08,201801
216,458.0,01,201801
300,5361.0,03,201801
646,9694.0,03,201801
1168,4723.0,01,201801
1155,406.0,07,201801
339,40.0,33,201801
1081,40.0,33,201801
84,40.0,33,201801
1063,40.0,33,201801
481,25.0,10,201801
1136,0.0,33,201801
711,2.0,07,201801
1170,0.0,36,201801
612,6305.0,02,201903
1143,451.0,02,201903
1081,4298.0,05,201903
50,3991.0,05,201903
557,2954.0,05,201903
471,1249.0,05,201903
378,183.0,05,201903
642,11136.0,03,201903
501,197.0,03,201903
266,10496.0,04,201903
483,65.0,04,201903
402,1943.0,01,201903
41,369.0,07,201903
128,26.0,10,201903
259,83.0,33,201903
45,27.0,35,201903
1068,27.0,35,201903
225,27.0,35,201903
40,33.0,08,201903
863,4.0,A7,201903
864,4.0,A7,201903
738,1.0,35,201903
761,2.0,09,201903
193,1.0,05,201903
815,3.0,36,201903
863,7014.0,02,202001
187,5231.0,02,202001
575,4793.0,05,202001
1034,15821.0,04,202001
292,1374.0,01,202001
65,123.0,07,202001
388,133.0,07,202001
864,441.0,07,202001
515,65.0,10,202001
971,58.0,10,202001
356,3.0,36,202001
156,7.0,10,202001
40,8.0,33,202001
54,12.0,33,202001
76,2608.0,05,201810
992,3495.0,05,201810
948,5594.0,01,201810
596,16263.0,01,201810
795,6950.0,01,201810
327,9121.0,03,201810
1153,2580.0,03,201810
1053,423.0,07,201810
493,70.0,10,201810
427,70.0,10,201810
396,55.0,33,201810
437,84.0,33,201810
461,51.0,07,201810
1056,32.0,08,201810
730,9.0,07,201810
567,2.0,09,201810
1142,2.0,09,201810
286,0.0,A7,201810
205,5860.0,02,201910
205,349.0,08,201910
199,9265.0,01,201910
1014,18552.0,01,201910
649,12198.0,03,201910
476,2795.0,03,201910
365,379.0,07,201910
1126,436.0,07,201910
450,436.0,07,201910
863,101.0,33,201910
18,31.0,33,201910
654,82.0,07,201910
958,47.0,01,201910
814,18.0,33,201910
518,18.0,33,201910
476,7.0,10,201910
521,23.0,33,201910
326,0.0,02,201910
540,4.0,36,201910
361,6460.0,02,201802
171,5531.0,02,201802
494,871.0,05,201802
967,11960.0,01,201802
549,19764.0,01,201802
519,56.0,34,201802
751,412.0,07,201802
831,65.0,10,201802
55,68.0,07,201802
263,21.0,33,201802
382,25.0,10,201802
624,0.0,32,201802
155,1.0,36,201802
435,1.0,33,201802
745,5.0,02,201802
415,0.0,33,201802
1030,1.0,02,201802
613,6049.0,02,201911
76,2609.0,05,201911
588,23603.0,01,201911
905,7526.0,01,201911
795,7411.0,01,201911
498,4040.0,01,201911
217,8991.0,03,201911
541,11673.0,03,201911
580,27096.0,04,201911
619,310.0,07,201911
367,100.0,07,201911
122,436.0,07,201911
205,436.0,07,201911
259,60.0,10,201911
353,70.0,10,201911
486,27.0,07,201911
259,29.0,35,201911
638,100.0,33,201911
767,4.0,33,201911
1081,26.0,32,201911
1076,1.0,04,201911
1117,1.0,04,201911
45,1.0,13,201911
459,5739.0,02,201910
474,4742.0,02,201910
237,2726.0,05,201910
1105,9754.0,01,201910
445,6590.0,01,201910
851,3806.0,01,201910
864,436.0,07,201910
165,551.0,02,201910
642,26.0,07,201910
866,290.0,08,201910
1117,21.0,33,201910
968,70.0,10,201910
628,21.0,07,201910
607,29.0,35,201910
383,9.0,A7,201910
644,4.0,36,201910
607,6.0,02,201910
242,0.0,02,201910
10,5777.0,02,201911
752,365.0,08,201911
430,7959.0,01,201911
850,7258.0,01,201911
1157,8322.0,01,201911
1053,12359.0,03,201911
1119,108.0,34,201911
181,77.0,33,201911
692,35.0,07,201911
283,59.0,10,201911
170,2.0,33,201911
390,0.0,33,201911
94,29.0,35,201911
1096,12.0,A7,201911
476,7.0,10,201911
1056,1.0,02,201911
259,11996.0,03,201909
205,5841.0,02,201909
864,4645.0,05,201909
453,3726.0,05,201909
483,4201.0,05,201909
922,16839.0,01,201909
253,23171.0,01,201909
961,14514.0,01,201909
1059,6618.0,01,201909
947,22555.0,01,201909
137,51.0,07,201909
340,100.0,33,201909
588,101.0,33,201909
773,102.0,34,201909
157,11.0,07,201909
259,8.0,A7,201909
55,26.0,10,201909
176,18.0,33,201909
1160,12.0,35,201909
1181,4.0,36,201909
327,4.0,36,201909
724,77.0,08,201804
229,3272.0,05,201804
481,293.0,05,201804
8,19851.0,01,201804
1195,6390.0,01,201804
79,6550.0,01,201804
814,6848.0,01,201804
852,51.0,10,201804
1154,65.0,10,201804
483,56.0,10,201804
329,94.0,02,201804
391,8.0,03,201804
866,348.0,07,201804
1006,192.0,07,201804
1096,160.0,07,201804
405,22.0,35,201804
367,60.0,33,201804
1049,9.0,07,201804
1062,12.0,32,201804
776,2.0,35,201804
423,0.0,33,201804
665,1957.0,05,201901
277,1286.0,05,201901
388,5268.0,01,201901
124,5837.0,01,201901
1126,20801.0,01,201901
887,25.0,35,201901
1165,425.0,07,201901
120,47.0,01,201901
349,89.0,33,201901
582,65.0,10,201901
886,26.0,10,201901
868,75.0,33,201901
155,2.0,09,201901
484,0.0,07,201901
156,15.0,35,201901
335,19.0,33,201901
160,8.0,33,201901
142,6.0,02,201901
966,6.0,02,201901
846,0.0,04,201901
158,5863.0,02,202004
236,12765.0,03,202004
1152,12967.0,03,202004
569,3669.0,03,202004
276,111.0,34,202004
1000,111.0,34,202004
380,105.0,33,202004
853,106.0,33,202004
595,390.0,07,202004
1166,38.0,33,202004
710,5.0,10,202004
1056,16.0,A7,202004
467,9.0,32,202004
1020,2.0,09,202004
853,6379.0,02,202003
967,1299.0,02,202003
605,3921.0,05,202003
791,4499.0,05,202003
882,328.0,05,202003
918,87.0,05,202003
1111,8090.0,01,202003
983,358.0,02,202003
452,338.0,07,202003
701,190.0,07,202003
696,441.0,07,202003
1119,439.0,07,202003
42,105.0,33,202003
567,47.0,33,202003
919,77.0,33,202003
833,66.0,07,202003
1119,15.0,A7,202003
1094,34.0,08,202003
383,21.0,10,202003
797,0.0,A7,202003
984,5.0,33,202003
784,16.0,33,202003
892,7085.0,02,202006
708,1992.0,05,202006
196,1174.0,05,202006
152,3348.0,03,202006
738,371.0,02,202006
1137,127.0,07,202006
727,65.0,10,202006
757,380.0,08,202006
1020,10.0,18,202006
369,22.0,35,202006
186,12.0,35,202006
991,107.0,33,202006
630,63.0,33,202006
116,28.0,33,202006
776,22.0,33,202006
1164,25.0,33,202006
333,3.0,33,202006
492,4.0,36,202006
63,5.0,36,202006
1154,5776.0,02,201805
187,4817.0,02,201805
229,3312.0,05,201805
631,3859.0,05,201805
985,9777.0,01,201805
565,460.0,01,201805
519,633.0,02,201805
1113,418.0,07,201805
649,418.0,07,201805
761,418.0,07,201805
391,149.0,07,201805
205,68.0,33,201805
828,25.0,33,201805
688,68.0,33,201805
671,68.0,10,201805
1059,25.0,33,201805
1011,5.0,10,201805
637,4207.0,02,201801
466,3291.0,05,201801
978,2535.0,05,201801
50,3447.0,05,201801
575,410.0,07,201801
438,40.0,33,201801
138,33.0,33,201801
325,14.0,33,201801
450,44.0,10,201801
1063,2.0,09,201801
1025,2.0,32,201801
18,2.0,08,201801
90,6173.0,02,202004
217,3650.0,02,202004
741,3955.0,05,202004
481,1465.0,05,202004
759,620.0,05,202004
1017,18020.0,01,202004
299,1772.0,01,202004
423,3699.0,01,202004
84,12967.0,03,202004
961,80.0,33,202004
515,106.0,33,202004
145,98.0,33,202004
481,31.0,10,202004
652,27.0,07,202004
859,16.0,33,202004
561,2.0,09,202004
1152,6379.0,02,202003
144,24494.0,01,202003
55,9197.0,01,202003
602,10464.0,04,202003
974,8.0,33,202003
36,70.0,10,202003
385,65.0,10,202003
327,29.0,35,202003
753,28.0,35,202003
339,29.0,35,202003
612,0.0,A7,202003
385,2.0,09,202003
1119,3.0,19,202003
186,1.0,33,202003
918,1.0,35,202003
1023,0.0,02,202003
984,0.0,08,202003
256,6087.0,02,201911
1021,3788.0,05,201911
273,12359.0,03,201911
192,203.0,07,201911
1013,31.0,10,201911
872,4.0,36,201911
205,4.0,36,201911
853,29.0,35,201911
94,5.0,33,201911
984,0.0,A7,201911
524,5191.0,01,201801
607,290.0,07,201801
700,313.0,07,201801
253,410.0,07,201801
24,256.0,07,201801
689,9.0,05,201801
403,39.0,33,201801
1119,12.0,32,201801
519,29.0,33,201801
203,116.0,07,201801
160,32.0,08,201801
1166,79.0,07,201801
228,17.0,35,201801
158,17.0,35,201801
423,0.0,07,201801
476,178.0,05,201809
460,15784.0,01,201809
1198,2760.0,01,201809
649,423.0,07,201809
541,423.0,07,201809
382,10.0,33,201809
850,44.0,07,201809
1160,23.0,01,201809
980,28.0,33,201809
872,0.0,A7,201809
491,2.0,07,201809
269,2.0,09,201809
1136,0.0,33,201809
1142,1.0,36,201809
744,2.0,08,201809
567,6586.0,02,201911
982,1314.0,02,201911
128,273.0,08,201911
390,2302.0,01,201911
476,2907.0,03,201911
286,282.0,07,201911
632,4.0,36,201911
971,4.0,36,201911
1037,27.0,35,201911
202,25.0,33,201911
59,18.0,34,201911
597,10.0,05,201911
169,1.0,33,201911
492,2.0,09,201911
487,0.0,02,201911
46,5497.0,02,202006
253,6187.0,02,202006
377,5855.0,02,202006
672,2017.0,05,202006
246,25174.0,01,202006
380,25496.0,01,202006
674,26072.0,01,202006
103,1083.0,01,202006
63,13486.0,03,202006
1081,57617.0,04,202006
1013,259.0,07,202006
244,391.0,07,202006
300,305.0,07,202006
555,118.0,07,202006
26,70.0,10,202006
416,111.0,34,202006
1014,28.0,35,202006
818,18.0,32,202006
361,3.0,19,202006
295,2.0,09,202006
575,2.0,09,202006
1068,2.0,09,202006
509,51299.0,04,202002
1081,7023.0,02,202002
273,5818.0,02,202002
446,5600.0,01,202002
443,15944.0,01,202002
944,20044.0,01,202002
416,4392.0,01,202002
919,12541.0,03,202002
966,5122.0,03,202002
8,441.0,07,202002
923,388.0,07,202002
63,70.0,10,202002
612,70.0,10,202002
844,109.0,34,202002
913,105.0,33,202002
26,105.0,33,202002
334,105.0,33,202002
1088,65.0,07,202002
456,89.0,08,202002
1118,12.0,01,202002
153,4.0,36,202002
569,5.0,36,202002
1119,3.0,19,202002
428,110.0,05,201912
246,23074.0,01,201912
175,5077.0,01,201912
1053,105.0,33,201912
935,105.0,33,201912
1194,12468.0,03,201912
1024,66.0,33,201912
596,90.0,33,201912
142,302.0,07,201912
588,440.0,07,201912
293,49.0,07,201912
1062,109.0,34,201912
671,70.0,10,201912
464,31.0,10,201912
474,49.0,10,201912
155,12.0,A7,201912
637,12.0,A7,201912
1066,0.0,33,201912
481,2.0,36,201912
573,2.0,09,201912
549,3.0,35,201912
1033,6942.0,02,201910
1078,4637.0,02,201910
795,7370.0,01,201910
1134,6431.0,01,201910
814,8040.0,03,201910
694,5308.0,01,201910
323,100.0,33,201910
519,75.0,33,201910
236,100.0,33,201910
143,86.0,07,201910
1180,104.0,03,201910
212,20.0,33,201910
804,52.0,33,201910
509,9.0,A7,201910
982,1327.0,02,201912
1033,4804.0,05,201912
321,1668.0,05,201912
454,2407.0,01,201912
678,15470.0,01,201912
623,476.0,02,201912
654,82.0,07,201912
112,66.0,07,201912
460,88.0,33,201912
662,3.0,33,201912
1033,5.0,36,201912
227,5.0,36,201912
565,2.0,08,201912
256,2.0,09,201912
902,2.0,09,201912
276,6483.0,02,201803
1119,5129.0,02,201803
631,3756.0,05,201803
122,9874.0,03,201803
919,9874.0,03,201803
988,147.0,07,201803
365,47.0,33,201803
63,49.0,33,201803
506,49.0,33,201803
12,30.0,33,201803
788,25.0,34,201803
530,22.0,33,201803
967,5.0,10,201803
382,8.0,33,201803
205,0.0,36,201803
385,2.0,09,201803
483,2.0,09,201803
958,2.0,09,201803
902,5745.0,02,201901
402,2889.0,02,201901
957,3770.0,05,201901
152,20453.0,01,201901
1198,2766.0,01,201901
585,1748.0,01,201901
427,92.0,33,201901
849,91.0,33,201901
244,89.0,33,201901
36,92.0,33,201901
403,425.0,07,201901
145,285.0,07,201901
773,72.0,34,201901
430,25.0,35,201901
587,0.0,A7,201901
919,9.0,32,201901
193,1.0,05,201901
1013,1290.0,02,201903
864,4305.0,05,201903
477,4006.0,05,201903
612,21675.0,01,201903
607,9670.0,03,201903
205,11136.0,03,201903
922,90.0,33,201903
1039,197.0,03,201903
391,155.0,07,201903
458,2.0,35,201903
1118,2.0,35,201903
1059,36.0,33,201903
36,81.0,34,201903
1039,5.0,10,201903
189,38.0,33,201903
640,10.0,33,201903
553,304.0,08,201807
165,104.0,08,201807
492,3964.0,05,201807
1092,3389.0,05,201807
1119,3964.0,05,201807
551,3392.0,05,201807
880,18203.0,01,201807
696,20509.0,01,201807
940,816.0,01,201807
796,6493.0,03,201807
1152,10380.0,03,201807
922,10380.0,03,201807
860,4801.0,01,201807
1037,158.0,07,201807
637,420.0,07,201807
175,33.0,07,201807
1,64.0,10,201807
1159,23.0,35,201807
919,23.0,35,201807
638,24.0,04,201807
485,18.0,33,201807
48,4.0,10,201807
518,4.0,10,201807
438,2.0,A7,201807
892,2.0,09,201807
336,1.0,05,201807
286,0.0,A7,201807
361,6626.0,02,201808
864,20777.0,01,201808
888,9383.0,01,201808
1084,966.0,01,201808
957,10472.0,03,201808
269,10472.0,03,201808
402,1943.0,01,201808
671,69.0,10,201808
968,82.0,33,201808
761,81.0,33,201808
218,82.0,33,201808
528,82.0,33,201808
476,17.0,32,201808
186,12.0,07,201808
1153,2.0,35,201808
799,858.0,02,201803
675,3096.0,05,201803
1105,6391.0,01,201803
161,5252.0,01,201803
45,9874.0,03,201803
481,0.0,32,201803
815,295.0,07,201803
588,415.0,07,201803
814,293.0,07,201803
349,65.0,10,201803
688,60.0,10,201803
954,6.0,33,201803
839,81.0,07,201803
864,2.0,09,201803
465,14.0,05,201803
1034,29.0,34,201803
156,5.0,02,201803
1003,1.0,36,201803
957,1.0,36,201803
481,2.0,35,201803
949,6398.0,02,202004
577,2575.0,05,202004
679,6728.0,01,202004
199,9266.0,01,202004
696,25197.0,01,202004
588,25197.0,01,202004
131,20307.0,01,202004
1116,25197.0,01,202004
729,172.0,03,202004
148,37336.0,04,202004
437,54365.0,04,202004
1022,5886.0,01,202004
765,68.0,33,202004
913,106.0,33,202004
239,67.0,33,202004
778,976.0,01,202004
187,65.0,10,202004
1181,65.0,10,202004
104,2.0,09,202004
63,2.0,09,202004
353,443.0,07,202004
1024,67.0,33,202004
902,58.0,33,202004
383,2.0,35,202004
829,2.0,36,202004
741,3650.0,05,201907
599,22501.0,01,201907
396,10882.0,01,201907
602,22754.0,01,201907
1144,9082.0,03,201907
649,11840.0,03,201907
484,7154.0,03,201907
10,19.0,33,201907
547,17.0,33,201907
1081,88.0,34,201907
203,124.0,07,201907
427,29.0,35,201907
695,5.0,10,201907
1048,14.0,32,201907
339,0.0,04,201907
435,1.0,33,201907
240,4345.0,05,202002
621,11434.0,01,202002
1012,11615.0,01,202002
43,845.0,01,202002
653,571.0,01,202002
1198,62.0,07,202002
1152,441.0,07,202002
1113,441.0,07,202002
863,105.0,33,202002
966,301.0,07,202002
501,5.0,10,202002
597,10.0,05,202002
151,0.0,02,202002
36,5.0,36,202002
493,5.0,36,202002
1013,2.0,35,202002
776,2.0,35,202002
481,1302.0,02,201801
259,217.0,08,201801
358,3243.0,05,201801
590,3212.0,05,201801
91,3034.0,05,201801
683,1986.0,05,201801
555,6691.0,01,201801
353,19761.0,01,201801
649,19910.0,01,201801
143,4453.0,01,201801
619,7131.0,01,201801
968,9629.0,03,201801
83,1655.0,03,201801
681,47.0,01,201801
599,39.0,33,201801
36,40.0,33,201801
242,116.0,07,201801
236,410.0,07,201801
176,273.0,07,201801
169,50.0,10,201801
228,56.0,34,201801
968,56.0,34,201801
851,11.0,07,201801
335,11.0,07,201801
409,4.0,33,201801
1118,20.0,10,201801
304,0.0,A7,201801
83,2.0,04,201801
299,2.0,08,201801
481,0.0,A7,201801
866,0.0,36,201801
831,4958.0,02,201912
10,5803.0,02,201912
217,3588.0,02,201912
923,1840.0,02,201912
737,3806.0,02,201912
1089,3814.0,05,201912
143,8465.0,01,201912
447,375.0,08,201912
481,314.0,08,201912
941,240.0,07,201912
124,24.0,33,201912
951,124.0,07,201912
253,5.0,36,201912
949,4.0,36,201912
8,9.0,03,201912
865,13.0,32,201912
1081,3.0,19,201912
441,19229.0,01,201904
244,5484.0,02,201904
820,2546.0,05,201904
279,15238.0,01,201904
902,234.0,07,201904
201,285.0,07,201904
923,36.0,10,201904
779,100.0,33,201904
253,100.0,33,201904
644,28.0,35,201904
509,29.0,35,201904
595,28.0,35,201904
851,18.0,07,201904
269,2.0,09,201904
1116,2.0,09,201904
517,2.0,07,201904
1068,6219.0,02,201906
361,4485.0,05,201906
